d_mse,d_ae
-0.00972453599659373,-0.013589801378238064
1.8050378669112246,0.43634426873361054
0.018084644586554278,0.056909785480179664
-0.010157092078645732,-0.08828828258168997
0.018084644586554278,0.056909785480179664
0.018084644586554278,0.056909785480179664
0.035933070496370165,0.059731366111423156
0.1385395279125286,0.12393023976158357
0.25188373990484503,0.1560428206966744
-0.08246148918764612,-0.07364462700171437
0.018084644586554278,0.056909785480179664
0.05573407014132814,0.04650323918157895
-0.004791675271201508,-0.014074416578772286
